Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,3,1,6,6,-815.1331745117842,5.0,3500,0,0.0
UAV,3,1,7,7,-814.9999312131139,-1.0,55,0,0.0
UAV,3,1,8,8,-814.8061429997784,-23.0,3155,0,0.0
UAV,3,1,9,9,-814.7501773533431,-27.0,2629,0,0.0
UAV,9,1,0,0,-815.2217137261695,10.0,7000,0,0.0
UAV,9,1,1,1,-814.7340122132562,-25.0,400,0,0.0
UAV,9,1,2,2,-814.8846594071254,-9.0,58,0,0.0
UAV,9,1,3,3,-814.7781906870248,-20.0,2,0,0.0
UAV,9,1,4,4,-815.0380213115374,-5.0,0,0,0.0
UAV,9,1,5,5,-815.1155065776467,-1.0,0,0,0.0
UAV,9,1,6,6,-815.1539914963071,0.0,0,0,0.0
UAV,9,1,7,7,-815.0525556493507,-3.0,0,0,0.0
UAV,9,1,8,8,-814.8326786912786,-19.0,0,0,0.0
UAV,9,1,9,9,-814.8361279212155,-14.0,3939,0,0.0
UAV,9,1,10,10,-815.1783886057896,5.0,0,0,0.0
UAV,37,1,0,0,-815.1700071804,10.0,0,0,0.0
UAV,37,1,1,1,-814.8333502263563,-1.0,0,0,0.0
UAV,37,1,2,2,-814.8455718256319,-20.0,24,0,0.0
UAV,37,1,3,3,-814.8210607572216,-24.0,0,0,0.0
UAV,37,1,4,4,-814.9109787599034,0.0,3563,0,0.0
UAV,37,1,5,5,-814.7041962255454,-31.0,1277,0,0.0
UAV,38,1,0,0,-814.990307509272,-8.0,3502,0,0.0
UAV,38,1,1,1,-814.7536935489687,-20.0,3501,0,0.0
UAV,38,1,2,2,-815.516435284099,10.0,1500,0,0.0
UAV,38,1,3,3,-814.8352637915168,-17.0,135,0,0.0
UAV,38,1,4,4,-815.2803045020969,5.0,3500,0,0.0
UAV,38,1,5,5,-814.7892623461656,-19.0,0,0,0.0
UAV,38,1,6,6,-815.032459725305,0.0,0,0,0.0
UAV,38,1,7,7,-814.664825182808,-28.0,1331,0,0.0
UAV,38,1,8,8,-814.9232777398768,-13.0,0,0,0.0
UAV,38,1,9,9,-814.8870865689219,-14.0,13,0,0.0
UAV,38,1,10,10,-815.0980223821367,4.0,0,0,0.0
UAV,38,1,11,11,-815.0164006372764,-1.0,3500,0,0.0
