Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,44,50,5,5,-803.6830608001276,-31.0,34,0,0.0
UAV,44,50,6,6,-803.9057610256684,-3.0,51,0,0.0
UAV,50,1,0,0,-803.5608297313681,4.0,70,0,0.0
UAV,50,1,1,1,-803.0554784604301,-1.0,70,0,0.0
UAV,50,1,2,2,-803.7852389456377,10.0,0,0,0.0
UAV,50,1,3,3,-802.972286310791,-23.0,0,0,0.0
UAV,50,1,4,4,-802.9532269560128,-32.0,0,0,0.0
UAV,50,1,5,5,-802.9085752922291,-37.0,60,0,0.0
UAV,50,2,0,0,-801.2649635866113,4.0,73,0,0.0
UAV,50,2,1,1,-800.7958186327508,-1.0,70,0,0.0
UAV,50,2,2,2,-801.516381732182,10.0,0,0,0.0
UAV,50,2,3,3,-800.7107526004099,-23.0,6,0,0.0
UAV,50,2,4,4,-800.7345027963215,-32.0,9,0,0.0
UAV,50,2,5,5,-800.6645017415472,-37.0,68,0,0.0
UAV,50,3,0,0,-801.7530254913567,4.0,74,0,0.0
UAV,50,3,1,1,-801.286840583117,-1.0,70,0,0.0
UAV,50,3,2,2,-801.980860228603,10.0,0,0,0.0
UAV,50,3,3,3,-801.2130813567511,-23.0,0,0,0.0
UAV,50,3,4,4,-801.2141378637891,-32.0,0,0,0.0
UAV,50,3,5,5,-801.1192412425962,-37.0,61,0,0.0
UAV,50,4,0,0,-802.7667978961995,4.0,77,0,0.0
UAV,50,4,1,1,-802.298395393823,-1.0,70,0,0.0
UAV,50,4,2,2,-803.0155967563036,10.0,0,0,0.0
UAV,50,4,3,3,-802.2188632308403,-23.0,1,0,0.0
UAV,50,4,4,4,-802.210718626399,-32.0,0,0,0.0
UAV,50,4,5,5,-802.165759207579,-37.0,52,0,0.0
UAV,50,5,0,0,-802.6538681909952,4.0,70,0,0.0
UAV,50,5,1,1,-802.1926688027984,-1.0,70,0,0.0
UAV,50,5,2,2,-802.8876281903117,10.0,0,0,0.0
UAV,50,5,3,3,-802.1167141650677,-23.0,8,0,0.0
UAV,50,5,4,4,-802.0995070456978,-32.0,0,0,0.0
UAV,50,5,5,5,-802.0424833752959,-37.0,60,0,0.0
UAV,50,6,0,0,-801.7927744995891,4.0,80,0,0.0
UAV,50,6,1,1,-801.3158435207089,-1.0,71,0,0.0
UAV,50,6,2,2,-802.0439573906891,10.0,0,0,0.0
