Variable,Index,Run,Cycle,Iteration,Distance,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdingDistance
CCS,0,21,1000,2,2.399200e+01,5,3932,-2.390778e+01,-9.0,2,0,0.45689593636704157
CCS,0,21,1000,2,2.399200e+01,6,3712,-2.392157e+01,0.0,3,0,0.7715235769592375
CCS,0,21,1000,2,2.399200e+01,7,2236,-2.390371e+01,-15.0,2,0,Infinity
CCS,0,21,1000,2,2.399200e+01,8,67,-2.392254e+01,2.0,4,0,0.3677217952436709
CCS,0,17,0,0,2.396816e+01,8,1,-2.396809e+01,-21.0,0,3,Infinity
CCS,0,17,1000,2,2.392858e+01,0,6486,-2.390445e+01,-15.0,2,0,0.35035537508807907
CCS,0,17,1000,2,2.392858e+01,1,4731,-2.390472e+01,-11.0,1,0,0.2980998093296404
CCS,0,17,1000,2,2.392858e+01,2,3019,-2.390768e+01,-7.0,2,0,0.5076492734375702
CCS,0,17,1000,2,2.392858e+01,3,2987,-2.390624e+01,-10.0,2,0,0.32187829884306735
CCS,0,17,1000,2,2.392858e+01,4,1480,-2.390417e+01,-19.0,1,0,Infinity
CCS,0,17,1000,2,2.392858e+01,5,1176,-2.392242e+01,6.0,4,0,Infinity
CCS,0,17,1000,2,2.392858e+01,6,1098,-2.390967e+01,-2.0,3,0,1.3277663260688537
CCS,0,28,0,0,2.430643e+01,9,1,-2.396809e+01,-21.0,0,5,Infinity
CCS,0,28,1000,2,2.392940e+01,0,5997,-2.390467e+01,-10.0,3,0,Infinity
