Variable,Index,Run,Total,Search,P1,P2,Ex,InitHeap,UsedHeap,CommitHeap,MaxHeap,MaxNonHeap
ESAIL,0,8, 43048.260000,7716.531000,8139.437000,14797.256000,12395.036000, 4096.000000,3811.700000,6997.500000,18204.500000,13.100000
ESAIL,0,29, 39007.306000,7066.587000,7250.564000,13266.447000,11423.708000, 4096.000000,3811.600000,6997.500000,18204.500000,13.200000
ESAIL,0,20, 61522.298000,8647.764000,11956.030000,21851.019000,19067.485000, 4096.000000,3892.900000,6997.500000,18204.500000,13.200000
ESAIL,0,3, 48498.789000,9571.132000,8654.891000,15780.586000,14492.180000, 4096.000000,3892.800000,6997.500000,18204.500000,13.100000
ESAIL,0,9, 41745.404000,7543.401000,8740.484000,16134.285000,9327.234000, 4096.000000,3811.700000,6997.500000,18204.500000,13.000000
ESAIL,0,37, 48097.630000,9004.654000,8703.123000,15845.736000,14544.117000, 4096.000000,3893.200000,6997.500000,18204.500000,13.000000
ESAIL,0,38, 45212.509000,9353.093000,8319.332000,15073.584000,12466.500000, 4096.000000,3851.500000,6997.500000,18204.500000,13.200000
ESAIL,0,17, 43113.173000,7757.736000,8246.580000,15063.716000,12045.141000, 4096.000000,3891.900000,6997.500000,18204.500000,13.100000
ESAIL,0,18, 38389.749000,7255.197000,7340.555000,13547.720000,10246.277000, 4096.000000,3812.000000,6997.500000,18204.500000,13.200000
ESAIL,0,5, 46421.654000,8433.530000,8821.118000,15971.441000,13195.565000, 4096.000000,3890.200000,6997.500000,18204.500000,13.200000
ESAIL,0,2, 45262.432000,7850.719000,8611.364000,15720.774000,13079.575000, 4096.000000,3850.500000,6997.500000,18204.500000,13.100000
ESAIL,0,35, 42790.715000,8081.973000,8400.301000,15328.915000,10979.526000, 4096.000000,3891.600000,6997.500000,18204.500000,13.100000
ESAIL,0,26, 45529.332000,8491.410000,8670.217000,15758.220000,12609.485000, 4096.000000,3891.700000,6997.500000,18204.500000,13.200000
ESAIL,0,39, 46101.236000,9414.127000,8904.305000,16235.014000,11547.790000, 4096.000000,3891.000000,6997.500000,18204.500000,13.100000
ESAIL,0,1, 47507.837000,8618.567000,8969.052000,16309.340000,13610.878000, 4096.000000,3811.700000,6997.500000,18204.500000,13.100000
ESAIL,0,32, 49185.354000,8256.091000,9069.733000,16604.699000,15254.831000, 4096.000000,3892.700000,6997.500000,18204.500000,13.200000
ESAIL,0,16, 47125.990000,7330.263000,8667.141000,15708.528000,15420.058000, 4096.000000,3891.400000,6997.500000,18204.500000,13.300000
ESAIL,0,42, 45305.558000,8522.967000,8601.191000,15631.677000,12549.723000, 4096.000000,3892.100000,6997.500000,18204.500000,13.100000
ESAIL,0,13, 52018.610000,10955.299000,8985.645000,16495.758000,15581.908000, 4096.000000,3811.500000,6997.500000,18204.500000,13.200000
ESAIL,0,14, 45130.148000,8345.645000,8827.283000,16087.000000,11870.220000, 4096.000000,3812.100000,6997.500000,18204.500000,13.200000
UAV,0,44, 1120.480000,845.055000,88.786000,156.271000,30.368000, 4096.000000,284.400000,3925.500000,18204.500000,12.500000
UAV,0,50, 890.306000,696.116000,63.473000,108.139000,22.578000, 4096.000000,379.500000,3925.500000,18204.500000,12.500000
UAV,0,10, 1130.895000,859.941000,86.469000,149.279000,35.206000, 4096.000000,284.200000,3925.500000,18204.500000,12.500000
UAV,0,22, 1059.707000,814.498000,81.506000,139.393000,24.310000, 4096.000000,282.500000,3925.500000,18204.500000,12.400000
UAV,0,31, 1026.574000,785.547000,79.760000,137.601000,23.666000, 4096.000000,283.400000,3925.500000,18204.500000,12.600000
UAV,0,15, 1238.903000,947.610000,91.966000,158.823000,40.504000, 4096.000000,325.100000,3925.500000,18204.500000,12.600000
UAV,0,41, 1004.947000,773.054000,77.745000,134.179000,19.969000, 4096.000000,283.900000,3925.500000,18204.500000,12.600000
