Variable,Index,Run,Total,Search,P1,P2,Ex,InitHeap,UsedHeap,CommitHeap,MaxHeap,MaxNonHeap
9,8,37, 5786.413000,1342.857000,1109.027000,2036.379000,1298.150000, 4096.000000,720.500000,3925.500000,18204.500000,13.100000
9,8,38, 5488.762000,1313.550000,1117.307000,2036.201000,1021.704000, 4096.000000,699.100000,3925.500000,18204.500000,13.300000
9,8,17, 5900.426000,1343.231000,1110.489000,2036.440000,1410.266000, 4096.000000,740.300000,3925.500000,18204.500000,13.100000
9,8,18, 7443.745000,1265.005000,1667.528000,3049.192000,1462.020000, 4096.000000,689.000000,3925.500000,18204.500000,13.300000
9,8,5, 10299.885000,1795.173000,2133.173000,3888.097000,2483.442000, 4096.000000,691.100000,3925.500000,18204.500000,13.100000
9,8,2, 6217.912000,1585.716000,1191.769000,2167.225000,1273.202000, 4096.000000,729.500000,3925.500000,18204.500000,13.200000
9,8,35, 7395.252000,1261.812000,1663.059000,3041.104000,1429.277000, 4096.000000,700.400000,3925.500000,18204.500000,13.200000
9,8,26, 5760.425000,1481.756000,1202.253000,2182.165000,894.251000, 4096.000000,700.100000,3925.500000,18204.500000,13.000000
9,8,39, 5516.403000,1520.674000,1002.132000,1822.995000,1170.602000, 4096.000000,699.900000,3925.500000,18204.500000,13.200000
9,8,1, 6407.024000,1624.435000,1183.036000,2156.419000,1443.134000, 4096.000000,709.700000,3925.500000,18204.500000,13.100000
9,8,32, 6247.767000,1581.426000,1194.555000,2174.937000,1296.849000, 4096.000000,709.100000,3925.500000,18204.500000,13.100000
9,8,16, 4715.550000,1274.532000,926.524000,1695.717000,818.777000, 4096.000000,721.400000,3925.500000,18204.500000,13.300000
9,8,42, 6580.569000,1781.581000,1224.397000,2236.000000,1338.591000, 4096.000000,698.900000,3925.500000,18204.500000,13.000000
9,8,13, 6158.153000,1561.408000,1211.612000,2205.726000,1179.407000, 4096.000000,690.400000,3925.500000,18204.500000,13.100000
9,8,14, 6586.091000,1697.307000,1227.476000,2256.536000,1404.772000, 4096.000000,710.600000,3925.500000,18204.500000,13.100000
9,1,44, 5691.125000,1764.327000,1228.659000,2226.456000,471.683000, 4096.000000,827.000000,3925.500000,18204.500000,13.300000
9,1,50, 5646.846000,1769.415000,1186.415000,2157.029000,533.987000, 4096.000000,846.300000,3925.500000,18204.500000,13.200000
9,1,10, 5076.120000,1732.599000,1029.338000,1871.620000,442.563000, 4096.000000,835.700000,3925.500000,18204.500000,13.200000
9,1,22, 5943.643000,1782.006000,1268.460000,2303.519000,589.658000, 4096.000000,815.800000,3925.500000,18204.500000,13.500000
9,1,31, 5812.840000,1811.808000,1292.500000,2354.045000,354.487000, 4096.000000,806.300000,3925.500000,18204.500000,13.400000
9,1,15, 5806.381000,1837.619000,1248.294000,2296.999000,423.469000, 4096.000000,815.400000,3925.500000,18204.500000,13.200000
9,1,41, 5842.185000,1804.624000,1210.543000,2226.806000,600.212000, 4096.000000,826.200000,3925.500000,18204.500000,13.200000
9,1,48, 4858.900000,1551.060000,1020.538000,1849.512000,437.790000, 4096.000000,826.600000,3925.500000,18204.500000,13.200000
