Variable,Index,Run,Cycle,Iteration,Distance,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdingDistance
15,9,11,1000,2,3.299581e+02,4,1312,-8.704756e+02,10.0,402,0,0.5056509734512493
15,9,11,1000,2,3.299581e+02,5,9986,-5.394940e+02,0.0,322,0,0.39029088043165194
15,9,11,1000,2,3.299581e+02,6,6229,-3.461050e+02,-11.0,3,0,0.34876354449244396
15,9,11,1000,2,3.299581e+02,7,9173,-3.418232e+02,-21.0,60,0,0.34825078249374
15,9,11,1000,2,3.299581e+02,8,9878,-3.341225e+02,-31.0,0,0,0.31538300690416815
15,9,11,1000,2,3.299581e+02,9,10010,-4.355297e+02,-3.0,68,0,0.2473231423295105
15,9,30,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,30,1000,2,3.309800e+02,0,9583,-1.148714e+03,21.0,638,0,Infinity
15,9,30,1000,2,3.309800e+02,1,8623,-1.148714e+03,21.0,638,0,Infinity
15,9,30,1000,2,3.309800e+02,2,5809,-3.307246e+02,-34.0,0,0,Infinity
15,9,30,1000,2,3.309800e+02,3,8404,-8.859217e+02,8.0,403,0,0.5092510173260556
15,9,30,1000,2,3.309800e+02,4,9100,-3.437758e+02,-13.0,25,0,0.450386048681644
15,9,30,1000,2,3.309800e+02,5,9696,-4.331746e+02,-5.0,90,0,0.42256874270184425
15,9,30,1000,2,3.309800e+02,6,9788,-3.324692e+02,-23.0,0,0,0.3977734448544343
15,9,30,1000,2,3.309800e+02,7,8544,-6.233493e+02,7.0,385,0,0.39372455471140266
15,9,30,1000,2,3.309800e+02,8,8604,-9.358035e+02,14.0,510,0,0.36937619348324235
15,9,30,1000,2,3.309800e+02,9,10008,-5.900340e+02,3.0,287,0,0.2276720722819225
15,9,19,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,19,1000,2,3.303025e+02,0,8953,-1.148714e+03,21.0,638,0,Infinity
15,9,19,1000,2,3.303025e+02,1,7353,-1.148714e+03,21.0,638,0,Infinity
15,9,19,1000,2,3.303025e+02,2,5042,-3.295008e+02,-44.0,0,0,Infinity
15,9,19,1000,2,3.303025e+02,3,9530,-3.336961e+02,-22.0,0,0,0.5283755507739735
15,9,19,1000,2,3.303025e+02,4,6843,-8.862686e+02,9.0,403,0,0.48909994946194557
15,9,19,1000,2,3.303025e+02,5,6416,-6.233493e+02,7.0,385,0,0.36709499856936323
15,9,19,1000,2,3.303025e+02,6,8650,-5.330840e+02,4.0,177,0,0.36613241540552366
15,9,19,1000,2,3.303025e+02,7,4754,-9.358035e+02,14.0,510,0,0.3368195136906208
